,ex_date,split_factor
11260,20150707000000,0.179
11261,20180214000000,0.256210693
11262,20150710000000,1.0058972499999999
11263,20160905000000,1.0573488899999999
11264,20170905000000,1.045010096
11265,20180809000000,1.042041095
11266,20150710000000,0.16
11267,20180809000000,0.243276665
11268,20161202000000,1.08395291
11269,20171204000000,1.0499894429999999
11270,20181204000000,1.050015111
11271,20160622000000,1.0521053200000001
11272,20170622000000,1.04545905
11273,20180622000000,1.044779911
11274,20150828000000,1.01181506
11275,20151217000000,1.01900238
11276,20161219000000,1.0550277700000001
11277,20171219000000,1.054995988
11278,20181122000000,1.051232876
11279,20181218000000,1.003618125
11280,20150828000000,0.17056735
11281,20181122000000,0.213007832
11282,20151217000000,1.02981071
11283,20161219000000,1.0549863099999999
11284,20171219000000,1.055004289
11285,20180604000000,1.0251643830000001
11286,20181218000000,1.029671465
11287,20151217000000,1.03323838
11288,20161219000000,1.0550224
11289,20171219000000,1.05500082
11290,20181218000000,1.0548180090000001
11291,20180604000000,0.247810559
11292,20150828000000,1.01335616
11293,20161205000000,1.0793
11294,20171205000000,1.0550000000000002
11295,20181205000000,1.0553000000000001
11296,20150828000000,0.12328253
11297,20150713000000,1.00582876
11298,20161205000000,1.0805
11299,20171205000000,1.05
11300,20181205000000,1.0503
11301,20150713000000,0.33049678
11302,20161205000000,1.0855000000000001
11303,20171205000000,1.0550000000000002
11304,20180809000000,1.037520547
11305,20180809000000,0.268315959
11306,20151217000000,1.03253457
11307,20161219000000,1.05515153
11308,20171219000000,1.05500001
11309,20181219000000,1.05498565
11310,20150827000000,1.01335616
11311,20151217000000,1.0191776000000001
11312,20161219000000,1.05515271
11313,20171219000000,1.054998206
11314,20181016000000,1.04535618
11315,20181219000000,1.009641255
11316,20150827000000,0.19522861
11317,20181016000000,0.203194637
11318,20190228000000,2.175386482
11319,20160107000000,1.03024657
11320,20161219000000,1.0567159
11321,20170515000000,1.02215068
11322,20171219000000,1.032847619
11323,20180808000000,1.0352602750000002
11324,20181219000000,1.019733409
11325,20160107000000,0.1822
11326,20170515000000,0.24799362
11327,20180808000000,0.21195094499999997
11328,20151217000000,1.02487353
11329,20161219000000,1.045
11330,20171219000000,1.045
11331,20180822000000,1.030575157
11332,20181218000000,1.014303155
11333,20190402000000,1.0130000000000001
11334,20180822000000,0.23915862
11335,20190402000000,1.2289999999999999
11336,20151203000000,1.0226848800000001
11337,20161205000000,1.04499891
11338,20170525000000,1.02108194
11339,20171205000000,1.023416764
11340,20180913000000,1.034841995
11341,20181205000000,1.010055623
11342,20150831000000,1.00906165
11343,20151208000000,1.0142362
11344,20161207000000,1.0452335400000001
11345,20171207000000,1.045022447
11346,20181011000000,1.037972646
11347,20181207000000,1.007024785
11348,20170525000000,0.20788349
11349,20180913000000,0.25258914899999996
11350,20150831000000,0.24076662999999998
11351,20181011000000,0.22480949300000003
11352,20150831000000,1.0090616300000002
11353,20151208000000,1.0142427
11354,20161207000000,1.04526927
11355,20171207000000,1.044998805
11356,20180913000000,1.0345204860000001
11357,20181207000000,1.0104802019999999
11358,20150831000000,0.23460717
11359,20180913000000,0.22651916
11360,20150827000000,1.01014457
11361,20151203000000,1.01383063
11362,20161205000000,1.0449857599999999
11363,20171205000000,1.045019097
11364,20180913000000,1.034841996
11365,20181205000000,1.010054435
11366,20150827000000,0.14914675
11367,20180913000000,0.259507705
11368,20160106000000,1.03248898
11369,20160202000000,1.00366382
11370,20170105000000,1.051
11371,20180104000000,1.054823
11372,20181019000000,1.043150921
11373,20190104000000,1.01135765
11374,20190409000000,1.013586678
11375,20150828000000,1.0133193500000002
11376,20151203000000,1.01878282
11377,20161205000000,1.06501603
11378,20171205000000,1.0650091979999998
11379,20181205000000,1.065353851
11380,20160202000000,0.26208781999999997
11381,20181019000000,0.28028642800000003
11382,20190409000000,2.041738389
11383,20150828000000,0.16865517000000002
11384,20160106000000,1.02959015
11385,20170105000000,1.0548481600000001
11386,20180104000000,1.054852886
11387,20180209000000,1.005424657
11388,20190104000000,1.049576805
11389,20180209000000,0.23363182
11390,20160106000000,1.02728932
11391,20160129000000,1.00345627
11392,20170105000000,1.05139429
11393,20180104000000,1.054850096
11394,20181023000000,1.04369863
11395,20190104000000,1.011301797
11396,20160129000000,0.19801923
11397,20181023000000,0.251774422
11398,20160106000000,1.02958931
11399,20160202000000,1.00375682
11400,20170105000000,1.05109163
11401,20180104000000,1.054848502
11402,20190104000000,1.054997124
11403,20151217000000,1.01890544
11404,20161219000000,1.04510258
11405,20171219000000,1.044994086
11406,20181219000000,1.045237088
11407,20160202000000,0.27769578
11408,20151203000000,1.02189887
11409,20161205000000,1.0599888
11410,20171205000000,1.059988925
11411,20180209000000,1.011342465
11412,20180209000000,0.250304679
11413,20151217000000,1.02760962
11414,20161219000000,1.0552399
11415,20171208000000,1.053643837
11416,20181218000000,1.0562176620000001
11417,20171208000000,0.26247023
11418,20151217000000,1.02498607
11419,20160303000000,1.0117968
11420,20161219000000,1.043442
11421,20171219000000,1.054974286
11422,20181016000000,1.045356134
11423,20181218000000,1.009492005
11424,20160303000000,0.29740244
11425,20181016000000,0.21070998400000002
11426,20190228000000,2.177223664
11427,20140804000000,0.9354960099999999
11428,20091125000000,1.1938400599999999
11429,20150930000000,1.52842059
11430,20070512000000,2.33186181
11431,20071221000000,3.6462878099999996
11432,20190124000000,0.685569884
11433,20190125000000,0.6856
11434,20110604000000,1.02122986
11435,20070817000000,2.9005998600000003
11436,20070516000000,2.4996836
11437,20080108000000,1.0050000000000001
11438,20160427000000,1.15718364
11439,20151203000000,1.0072618500000001
11440,20160718000000,0.89997232
11441,20070124000000,1.910232
11442,20120524000000,0.88217873
11443,20130523000000,1.0284362200000001
11444,20140523000000,1.0322734199999999
11445,20130916000000,1.03260842
11446,20140916000000,1.03261579
11447,20150522000000,2.038
11448,20150827000000,0.59422657
11449,20150916000000,1.00205366
11450,20160914000000,1.03486843
11451,20170914000000,0.99999996
11452,20141205000000,1.24799246
11453,20140517000000,1.0008213700000002
11454,20070626000000,2.2113411899999997
11455,20071023000000,1.0050000000000001
11456,20131121000000,0.99934765
11457,20120831000000,0.76317388
11458,20131021000000,1.06160109
11459,20151016000000,0.9999999900000001
11460,20151117000000,1.16266881
11461,20171113000000,0.999999996
11462,20140527000000,1.25475175
11463,20150819000000,1.89155325
11464,20140429000000,1.08719034
11465,20070601000000,2.5748583
11466,20161214000000,1.564
11467,20151217000000,1.00891608
11468,20160730000000,0.9999974999999999
11469,20070323000000,2.31032823
11470,20130108000000,1.01802713
11471,20140106000000,1.04454374
11472,20160106000000,1.0326231
11473,20170105000000,1.02454038
11474,20170630000000,1.0
11475,20090808000000,0.9507497600000001
11476,20160119000000,1.0167539700000001
11477,20160120000000,1.28262173
11478,20141203000000,1.0196300600000001
11479,20151203000000,1.03503686
11480,20161205000000,1.0269717200000001
11481,20171205000000,1.0247825430000002
11482,20181205000000,1.02511768
11483,20080304000000,1.77410362
11484,20140605000000,1.25022299
11485,20070313000000,2.2808479999999998
11486,20070829000000,2.40517438
11487,20160517000000,1.52134985
11488,20130326000000,1.03684211
11489,20140325000000,1.03053435
11490,20150326000000,1.0
11491,20070730000000,2.30145515
11492,20160628000000,1.6342887000000001
11493,20160206000000,1.32484829
11494,20130509000000,1.0363485300000002
11495,20140509000000,1.03635753
11496,20150511000000,1.02053712
11497,20150617000000,2.0915143
11498,20150828000000,0.5793691599999999
11499,20160511000000,1.02167841
11500,20170510000000,0.9999999900000001
11501,20160426000000,1.31928357
11502,20190507000000,1.173129023
11503,20070514000000,3.99390091
11504,20071017000000,1.95123788
11505,20160109000000,1.25108363
11506,20151207000000,1.40731282
11507,20160921000000,1.45617523
11508,20170126000000,1.7670000000000001
11509,20160106000000,1.02066368
11510,20160721000000,0.99999989
11511,20170314000000,1.48106434
11512,20161109000000,1.50061094
11513,20150107000000,1.02399534
11514,20160106000000,1.03142738
11515,20170105000000,1.02265944
11516,20180104000000,1.018004266
11517,20190104000000,1.020988316
11518,20160309000000,1.18886893
11519,20151208000000,1.0083703800000001
11520,20160728000000,1.0
11521,20160428000000,1.2458601699999998
11522,20140827000000,1.4982851099999999
11523,20160203000000,1.00001312
11524,20130108000000,1.02223656
11525,20140106000000,1.03542194
11526,20150107000000,1.02365848
11527,20160106000000,1.0247439200000001
11528,20170105000000,1.020200302
11529,20180104000000,1.016302416
11530,20180821000000,1.138423802
11531,20150728000000,1.15996946
11532,20150922000000,0.009999
11533,20080119000000,3.9789858000000002
11534,20141024000000,1.08563972
11535,20170822000000,1.018920621
11536,20150828000000,0.592288
11537,20160106000000,1.0093
11538,20170105000000,1.025385
11539,20180104000000,1.024892
11540,20190104000000,1.034859
11541,20150828000000,1.02233601
11542,20160106000000,1.01960234
11543,20170105000000,1.05000746
11544,20180104000000,1.0499820720000002
11545,20190104000000,1.049986754
11546,20160202000000,0.622609
11547,20160711000000,1.0092750000000001
11548,20170711000000,1.0235189999999998
11549,20180710000000,1.031282
11550,20181023000000,0.641421
11551,20150828000000,0.16224
11552,20160202000000,1.028082
11553,20160711000000,1.02191749
11554,20170711000000,1.04500029
11555,20180710000000,1.044877157
11556,20181023000000,1.012945
11557,20160202000000,0.217136
11558,20181023000000,0.269897
11559,20150828000000,1.010356
11560,20160616000000,1.04214439
11561,20160616000000,1.042144397
11562,20170616000000,1.0449999
11563,20180619000000,1.044999612
11564,20150828000000,0.579549
11565,20160616000000,1.026073
11566,20170616000000,1.022654
11567,20180619000000,1.02278
11568,20150828000000,0.14874199999999999
11569,20160129000000,1.0278079999999998
11570,20160711000000,1.02219251
11571,20170711000000,1.0449999
11572,20180710000000,1.0448773230000001
11573,20160129000000,0.6221
11574,20160711000000,1.009478
11575,20170711000000,1.0201449999999999
11576,20180710000000,1.027951
11577,20160129000000,0.216392
11578,20150710000000,1.0064579999999999
11579,20151202000000,1.02284086
11580,20161202000000,1.05751125
11581,20171204000000,1.050011716
11582,20181019000000,1.043972
11583,20181204000000,1.006025712
11584,20150710000000,0.593041
11585,20151202000000,1.011653
11586,20161202000000,1.0332430000000001
11587,20171204000000,1.028545
11588,20181019000000,0.649281
11589,20181204000000,1.002948
11590,20150710000000,0.179623
11591,20181019000000,0.254589
11592,20151217000000,1.007547
11593,20161219000000,1.021823
11594,20171219000000,1.021781
11595,20151217000000,1.01599964
11596,20161219000000,1.04500005
11597,20171219000000,1.0449995460000001
11598,20150827000000,0.576149
11599,20151217000000,1.007309
11600,20161219000000,1.021283
11601,20171114000000,1.5163550000000001
11602,20171219000000,1.002439
11603,20181219000000,1.0299960000000001
11604,20150827000000,0.876371
11605,20151217000000,1.017
11606,20161219000000,1.05001505
11607,20171114000000,1.045199
11608,20171219000000,1.004796057
11609,20181219000000,1.050274134
11610,20150827000000,0.137964
11611,20171114000000,1.987512
11612,20160905000000,1.030228
11613,20170905000000,1.019483
11614,20180905000000,1.026091
11615,20160905000000,1.05259759
11616,20170905000000,1.0450068849999998
11617,20180905000000,1.0449808839999999
11618,20160905000000,1.0299049999999998
11619,20170905000000,1.026774
11620,20180528000000,0.72127827
11621,20160905000000,1.05257386
11622,20170905000000,1.04498116
11623,20180528000000,1.03279452
11624,20180528000000,0.40920547999999995
11625,20160202000000,1.02750002
11626,20160803000000,1.028
11627,20170803000000,1.05
11628,20180803000000,1.05
11629,20181023000000,1.0108219999999999
11630,20160202000000,0.28216
11631,20181023000000,0.262241
11632,20151217000000,1.015148
11633,20160202000000,0.649211
11634,20161219000000,1.0227819999999999
11635,20171219000000,1.028788
11636,20181219000000,1.040132
11637,20151217000000,1.0279450300000001
11638,20160202000000,1.0069880100000002
11639,20161219000000,1.0482386
11640,20171219000000,1.05499755
11641,20181219000000,1.055301896
11642,20160202000000,0.291435
11643,20161202000000,1.036457
11644,20171204000000,1.021359
11645,20181204000000,1.024878
11646,20161202000000,1.07160154
11647,20171204000000,1.04998123
11648,20181204000000,1.050005785
11649,20150828000000,0.627456
11650,20160418000000,1.016534
11651,20170418000000,1.019481
11652,20180118000000,1.519245
11653,20190416000000,1.029429
11654,20150828000000,1.020041
11655,20160418000000,1.0349594899999999
11656,20170418000000,1.04499995
11657,20180118000000,1.034151
11658,20190416000000,1.055603153
11659,20150828000000,0.234871
11660,20180118000000,2.004339
11661,20161202000000,1.07160119
11662,20171204000000,1.049998214
11663,20180913000000,1.0390409999999999
11664,20181204000000,1.0109565699999998
11665,20161202000000,1.032022
11666,20171204000000,1.026651
11667,20180913000000,0.639074
11668,20181204000000,1.0050029999999999
11669,20190311000000,1.571726
11670,20180913000000,0.23910700000000001
11671,20190311000000,2.143453
11672,20151217000000,1.013172
11673,20160202000000,0.6463720000000001
11674,20161219000000,1.021827
11675,20171219000000,1.02877
11676,20181219000000,1.0319340000000001
11677,20151217000000,1.02400029
11678,20160202000000,1.006988
11679,20161219000000,1.04823877
11680,20171219000000,1.054991934
11681,20181219000000,1.055303301
11682,20160202000000,0.285757
11683,20190423000000,1.6
11684,20190513000000,1.8
11685,20190520000000,1.4
11686,20190528000000,1.6
11687,20190625000000,1.2
11688,20190710000000,1.4
11689,20190524000000,1.8
11690,20161129000000,1.3347741100000001
11691,20130108000000,1.02145475
11692,20140106000000,1.0317976
11693,20150515000000,2.0324
11694,20150918000000,0.65537853
11695,20160106000000,1.00765489
11696,20160826000000,1.1129683099999998
11697,20130703000000,1.02381603
11698,20140703000000,1.03759212
11699,20150703000000,1.02089211
11700,20160705000000,1.02346365
11701,20170705000000,1.01923788
11702,20180418000000,1.338384985
11703,20160720000000,0.9999984100000001
11704,20171113000000,1.00853847
11705,20190619000000,1.3
11706,19940613000000,1.1
11707,20040622000000,1.3
11708,20050706000000,1.3
11709,20060530000000,1.1
11710,20190528000000,1.4
11711,20190610000000,1.5
11712,20151217000000,1.0188459399999998
11713,20161219000000,1.02407402
11714,20171219000000,1.021980492
11715,20181218000000,1.023994788
11716,20130108000000,1.02355179
11717,20140106000000,1.02374463
11718,20150529000000,2.03507776
11719,20150917000000,0.51910715
11720,20160106000000,1.00555325
11721,20170105000000,1.01803028
11722,20180104000000,1.0183959310000001
11723,20190104000000,1.034224502
11724,20190531000000,0.644523341
11725,19980731000000,1.2
11726,20060807000000,1.25
11727,20080522000000,1.5
11728,20160531000000,0.99849505682
11729,20160531000000,0.99849505682
11730,20160517000000,1.85129477
11731,20160517000000,1.85129477
11732,20181218000000,1.45399989
11733,20181218000000,1.45399989
11734,20160527000000,1.17155035
11735,20160527000000,1.17155035
11736,20160607000000,1.411346743
11737,20160607000000,1.411346743
11738,20160617000000,1.757225543
11739,20160617000000,1.757225543
11740,20130909000000,1.010468
11741,20140109000000,1.004903
11742,20140507000000,0.971509
11743,20140509000000,1.002855
11744,20140909000000,1.011795
11745,20150109000000,1.009918
11746,20150506000000,1.3316733
11747,20150508000000,1.003996
11748,20150909000000,1.010235414
11749,20160108000000,1.0059055
11750,20160505000000,1.002982107
11751,20160509000000,1.004995005
11752,20160909000000,1.006835938
11753,20170109000000,1.0070211
11754,20170505000000,0.9900496
11755,20170508000000,1.000999
11756,20180109000000,1.009
11757,20180507000000,0.995
11758,20180509000000,1.008
11759,20190109000000,1.008080808
11760,20130909000000,1.014947945
11761,20140109000000,1.014706849
11762,20140509000000,1.014465753
11763,20140909000000,1.016849315
11764,20150109000000,1.016712329
11765,20150508000000,1.015486301
11766,20150909000000,1.015287671
11767,20160108000000,1.012431507
11768,20160509000000,1.011666667
11769,20160909000000,1.011762295
11770,20170109000000,1.011666667
11771,20170509000000,1.011506849
11772,20170908000000,1.01169863
11773,20180109000000,1.011794521
11774,20180509000000,1.011506849
11775,20180907000000,1.01160274
11776,20190109000000,1.011890411
11777,20190508000000,1.011
11778,20190509000000,1.011506849
11779,20140507000000,0.964749782
11780,20150506000000,1.482903993
11781,20160505000000,1.005585614
11782,20170505000000,0.986263667
11783,20180507000000,0.971401584
11784,20190507000000,0.927127473
11785,20150527000000,1.256730092
11786,20150527000000,1.256730092
11787,20160510000000,1.344010512
11788,20160510000000,1.344010512
11789,20160706000000,1.25423751
11790,20160706000000,1.25423751
11791,20140624000000,1.054435808
11792,20150701000000,1.1553468283
11793,20160803000000,1.0801942389
11794,20170810000000,0.9814487107
11795,20180817000000,1.0365198291
11796,20150907000000,1.388079651
11797,20150907000000,1.388079651
11798,20150907000000,1.388079651
11799,20190218000000,1.033927978
11800,20190218000000,1.033927978
11801,20160711000000,1.360450487
11802,20160711000000,1.360450487
11803,20160711000000,1.334271096
11804,20160711000000,1.334271096
11805,20150116000000,1.183489886
11806,20150116000000,1.183489886
11807,20150116000000,1.183489886
11808,20140703000000,1.03521109
11809,20150717000000,1.09638314
11810,20160808000000,1.11423683
11811,20170814000000,0.98725093
11812,20180903000000,1.02709411
11813,20141125000000,1.1004141173
11814,20151210000000,1.0719795761
11815,20170111000000,1.0279166809
11816,20180118000000,1.0182308265
11817,20190220000000,1.0888135703
11818,20140917000000,1.066983195
11819,20151016000000,1.0778116564
11820,20161117000000,1.0357300005
11821,20171127000000,1.0035615611
11822,20181227000000,1.0794807414
11823,20131101000000,1.00499349
11824,20131202000000,1.00453123
11825,20140102000000,1.00455316
11826,20140207000000,1.00456182
11827,20140303000000,1.00452639
11828,20140401000000,1.00452487
11829,20140505000000,1.0044891
11830,20140603000000,1.00493022
11831,20140701000000,1.00491901
11832,20140801000000,1.0049032
11833,20140901000000,1.0048306
11834,20141008000000,1.00516824
11835,20141103000000,1.0055537
11836,20141201000000,1.0060922
11837,20150105000000,1.0062532
11838,20150202000000,1.006243
11839,20150302000000,1.00622849
11840,20150401000000,1.00635378
11841,20150504000000,1.00625347
11842,20150601000000,1.00624203
11843,20150701000000,1.00623644
11844,20150803000000,1.00610706
11845,20150901000000,1.00600995
11846,20151008000000,1.0075366
11847,20151102000000,1.007499
11848,20151201000000,1.00755556
11849,20160104000000,1.00882898
11850,20160201000000,1.0089468
11851,20160301000000,1.0090273
11852,20160401000000,1.00897513
11853,20160503000000,1.01388318
11854,20160601000000,1.01381103
11855,20160701000000,1.01384086
11856,20160822000000,1.11457195
11857,20161201000000,1.00424001
11858,20170103000000,1.00431301
11859,20170203000000,1.00435325
11860,20170301000000,1.00438404
11861,20170405000000,1.00439983
11862,20170502000000,1.00443934
11863,20170601000000,1.00447445
11864,20170703000000,1.00445347
11865,20170801000000,1.00446292
11866,20170901000000,1.00321983
11867,20171009000000,1.00213763
11868,20171101000000,1.00172501
11869,20171201000000,1.001091
11870,20180102000000,1.001089325
11871,20180301000000,0.998918919
11872,20180402000000,1.001069519
11873,20180601000000,1.00318234
11874,20180702000000,1.0021068
11875,20180801000000,1.0056223
11876,20180903000000,1.00420195
11877,20181008000000,1.00104912
11878,20181101000000,1.00260729
11879,20181203000000,1.00621641
11880,20190102000000,1.00723922
11881,20190201000000,1.01137089
11882,20190301000000,1.00415318
11883,20190401000000,1.00499234
11884,20190506000000,1.00250667
11885,20190603000000,1.00311469
11886,20190701000000,1.00518732
11887,20140313000000,1.026412148
11888,20140612000000,1.012861007
11889,20140912000000,1.01270178
11890,20141212000000,1.012415688
11891,20150316000000,1.011051602
11892,20150616000000,1.00936783
11893,20150916000000,1.010596197
11894,20151216000000,1.009840309
11895,20160314000000,1.010008843
11896,20160614000000,1.009935689
11897,20160914000000,1.00984215
11898,20161214000000,1.010002046
11899,20170313000000,1.007673415
11900,20170613000000,1.007672617
11901,20170913000000,1.007529116
11902,20171213000000,1.007517721
11903,20180312000000,1.00753528
11904,20130731000000,0.8739119753
11905,20160926000000,1.52744562
11906,20140211000000,1.00898181
11907,20140403000000,1.00992259
11908,20140605000000,1.00971799
11909,20140805000000,1.00963266
11910,20141010000000,1.01026426
11911,20141203000000,1.01191106
11912,20150204000000,1.01224689
11913,20150403000000,1.01239641
11914,20150603000000,1.01208661
11915,20150805000000,1.01182333
11916,20151012000000,1.01461642
11917,20151203000000,1.01459315
11918,20160203000000,1.01734479
11919,20160406000000,1.01727557
11920,20160603000000,1.02648462
11921,20160803000000,1.02629862
11922,20161012000000,1.05423967
11923,20161121000000,1.11340185
11924,20170303000000,1.00101383
11925,20170504000000,1.00305797
11926,20170705000000,1.00405529
11927,20170905000000,1.00819106
11928,20171103000000,1.0019457
11929,20180305000000,1.001021451
11930,20180504000000,1.00290964
11931,20180704000000,1.00903289
11932,20180905000000,1.01000816
11933,20181105000000,1.00696759
11934,20190104000000,1.01377438
11935,20190305000000,1.01184537
11936,20190508000000,1.00893801
11937,20190703000000,1.00990008
11938,20140421000000,1.000755
11939,20141021000000,1.143698
11940,20150421000000,1.006451612
11941,20151021000000,1.168
11942,20160421000000,1.003902439024
11943,20161021000000,1.07
11944,20170421000000,1.10136674259681
11945,20171020000000,0.899
11946,20180514000000,1.037
11947,20140421000000,1.000755
11948,20141021000000,1.143698
11949,20150421000000,1.006451612
11950,20151021000000,1.168
11951,20160421000000,1.003902439024
11952,20161021000000,1.07
11953,20170421000000,1.10136674259681
11954,20171020000000,0.899
11955,20180514000000,1.037
11956,20140421000000,1.02243836
11957,20141021000000,1.02256164
11958,20150421000000,1.02293699
11959,20151021000000,1.02256164
11960,20160421000000,1.01875
11961,20161021000000,1.0175
11962,20170421000000,1.01745205
11963,20171020000000,1.01745205
11964,20180514000000,1.02493843
11965,20141021000000,1.15186227
11966,20151021000000,1.23472609
11967,20161021000000,1.09679382
11968,20171020000000,0.8765225
11969,20180514000000,1.03864894
11970,20140521000000,1.005159
11971,20141121000000,0.976426
11972,20150521000000,1.002544529
11973,20151120000000,1.229
11974,20160621000000,1.0009804
11975,20161221000000,1.012269939
11976,20171221000000,1.007
11977,20180121000000,1.000995222929936
11978,20180720000000,1.002826
11979,20190122000000,1.004006812
11980,20140521000000,1.024
11981,20141121000000,1.024
11982,20150521000000,1.024
11983,20151120000000,1.02
11984,20160621000000,1.018
11985,20161221000000,1.019
11986,20170621000000,1.022
11987,20171221000000,1.015
11988,20180121000000,1.006
11989,20180720000000,1.0148
11990,20190122000000,1.0153
11991,20151120000000,1.252
11992,20171221000000,1.007
11993,20140526000000,1.012964384
11994,20141126000000,1.014115068
11995,20150526000000,1.013884932
11996,20151126000000,1.014
11997,20140526000000,1.012964384
11998,20141126000000,1.014115068
11999,20150526000000,1.013884932
12000,20151126000000,1.014
12001,20151126000000,1.268
12002,20151126000000,1.268
12003,20150115000000,1.088
12004,20150115000000,1.088
12005,20140514000000,1.023435616
12006,20141114000000,1.023693151
12007,20150515000000,1.024432877
12008,20151113000000,1.020693151
12009,20160513000000,1.014420765
12010,20161114000000,1.01465847
12011,20170515000000,1.013961644
12012,20171114000000,1.014038356
12013,20180515000000,1.017452055
12014,20181114000000,1.017547945
12015,20141112000000,1.103720458
12016,20151111000000,1.143695175
12017,20161110000000,1.052885831
12018,20171110000000,1.003299464
12019,20181112000000,0.963
12020,20141030000000,1.080707343891
12021,20141030000000,1.080707343891
12022,20140211000000,1.007796
12023,20140512000000,1.004405
12024,20140811000000,1.007299
12025,20141106000000,1.065392
12026,20141111000000,1.007656
12027,20150211000000,1.0032
12028,20151106000000,1.088179551
12029,20151111000000,1.002809834
12030,20160511000000,1.001759
12031,20161108000000,1.052039801
12032,20161111000000,1.00510562
12033,20170213000000,1.00848528
12034,20170511000000,1.010494479
12035,20170811000000,1.0109003
12036,20171108000000,0.96
12037,20171113000000,1.004
12038,20180212000000,1.004570722
12039,20180511000000,1.003415764
12040,20180813000000,1.001580035
12041,20181107000000,1.050745293
12042,20181112000000,1.004198321
12043,20190211000000,1.0010823
12044,20190513000000,1.02152244
12045,20140211000000,1.014630137
12046,20140512000000,1.014794521
12047,20140811000000,1.014958904
12048,20141111000000,1.015123288
12049,20150211000000,1.014619178
12050,20150511000000,1.013289041
12051,20150811000000,1.013736986
12052,20151111000000,1.01209863
12053,20160215000000,1.011835616
12054,20160511000000,1.00989589
12055,20160811000000,1.010586301
12056,20161111000000,1.010082192
12057,20170213000000,1.009786301
12058,20170511000000,1.010010959
12059,20170811000000,1.010586301
12060,20171113000000,1.01030137
12061,20180212000000,1.009972603
12062,20180511000000,1.009643836
12063,20180813000000,1.01030137
12064,20181112000000,1.009
12065,20190211000000,1.008726027
12066,20190513000000,1.007978082
12067,20141106000000,1.2237776
12068,20151106000000,1.116426003
12069,20161108000000,1.114375135
12070,20171108000000,0.936316655
12071,20181107000000,1.094598094
12072,20150414000000,1.05825622
12073,20160530000000,1.09382359
12074,20170713000000,1.04233692
12075,20180906000000,1.03144517
12076,20141114000000,1.074686484319
12077,20141114000000,1.074686484319
12078,20140919000000,1.018457
12079,20150319000000,1.017291
12080,20150918000000,1.097
12081,20160330000000,1.002944
12082,20160930000000,1.0019286
12083,20170330000000,1.05829146
12084,20171024000000,1.01
12085,20140919000000,1.02635616
12086,20150319000000,1.02479452
12087,20150918000000,1.02256164
12088,20160330000000,1.01402605
12089,20160930000000,1.01411507
12090,20170330000000,1.01239726
12091,20170929000000,1.01556249
12092,20171024000000,1.00212329
12093,20140919000000,1.02635616
12094,20150319000000,1.02479452
12095,20150918000000,1.02256164
12096,20160330000000,1.01402605
12097,20160930000000,1.01411507
12098,20170330000000,1.01239726
12099,20170929000000,1.01556249
12100,20171024000000,1.00212329
12101,20150918000000,1.19201807
12102,20170330000000,1.0464865
12103,20171024000000,1.01298544
12104,20150918000000,1.19201807
12105,20170330000000,1.0464865
12106,20171024000000,1.01298544
12107,20150701000000,1.0989259595
12108,20160803000000,1.0783062096
12109,20170811000000,0.9880107133
12110,20180820000000,1.0351039974
12111,20151028000000,1.564042256
12112,20141111000000,1.021526419
12113,20150507000000,1.019398642
12114,20151110000000,1.020076481
12115,20160509000000,1.096
12116,20180521000000,1.082
12117,20180704000000,1.006
12118,20141111000000,1.0315863
12119,20150507000000,1.02812603
12120,20151110000000,1.02971507
12121,20160509000000,1.02231507
12122,20161122000000,1.01591534
12123,20170523000000,1.01246575
12124,20171121000000,1.0149589
12125,20180521000000,1.01487671
12126,20180704000000,1.00336148
12127,20141111000000,1.0315863
12128,20150507000000,1.02812603
12129,20151110000000,1.02971507
12130,20160509000000,1.02231507
12131,20161122000000,1.01591534
12132,20170523000000,1.01246575
12133,20171121000000,1.0149589
12134,20180521000000,1.01487671
12135,20180704000000,1.00336148
12136,20160509000000,1.18953333
12137,20180521000000,1.08175263
12138,20180704000000,1.00641958
12139,20160509000000,1.18953333
12140,20180521000000,1.08175263
12141,20180704000000,1.00641958
12142,20151204000000,1.136
12143,20161220000000,1.01522
12144,20170718000000,1.01
12145,20141204000000,1.02356438
12146,20150604000000,1.02393425
12147,20151204000000,1.02206027
12148,20160620000000,1.02065644
12149,20161220000000,1.0176
12150,20170718000000,1.029153316
12151,20141204000000,1.02356438
12152,20150604000000,1.02393425
12153,20151204000000,1.02206027
12154,20160620000000,1.02065644
12155,20161220000000,1.0176
12156,20170718000000,1.029153316
12157,20151204000000,1.39022876
12158,20170718000000,0.984336084
12159,20140604000000,1.014909401
12160,20150612000000,1.22422472
12161,20150612000000,1.22422472
12162,20150227000000,1.000965251
12163,20150828000000,1.004591368
12164,20160229000000,1.014285714
12165,20160829000000,1.077
12166,20170306000000,1.001131222
12167,20150227000000,1.025
12168,20150828000000,1.024
12169,20160229000000,1.023
12170,20160829000000,1.02
12171,20170306000000,1.018
12172,20170906000000,1.018
12173,20180306000000,1.016
12174,20180906000000,1.015
12175,20190409000000,1.015
12176,20160829000000,1.204
12177,20180906000000,1.0
12178,20150922000000,1.060496168
12179,20161104000000,1.020300297
12180,20161028000000,1.334
12181,20181114000000,0.9697
12182,20190122000000,1.0042
12183,20161028000000,1.334
12184,20181114000000,0.9697
12185,20190122000000,1.0042
12186,20150428000000,1.02456712
12187,20151028000000,1.02506849
12188,20160428000000,1.01880137
12189,20161028000000,1.01625
12190,20170512000000,1.0162295
